2457748.321434 0.000017 0.128443 0.028683 0.002173
2457748.321451 0.000017 0.132024 0.026562 0.001934
2457748.321468 0.000017 0.135605 0.028012 0.002607
2457748.321486 0.000017 0.139186 0.027558 0.002412
2457748.321504 0.000017 0.142768 0.028149 0.002471
2457748.321521 0.000017 0.146349 0.028839 0.001996
2457748.321539 0.000017 0.149930 0.029314 0.002377
2457748.321555 0.000017 0.153511 0.027217 0.002692
2457748.321574 0.000017 0.157092 0.028690 0.002144
2457748.321592 0.000017 0.160673 0.027738 0.001880
2457748.321608 0.000017 0.164255 0.028133 0.003811
2457748.321627 0.000017 0.167836 0.029570 0.002928
2457748.321643 0.000017 0.171417 0.029309 0.001861
2457748.321662 0.000017 0.174998 0.028295 0.002244
2457748.321679 0.000017 0.178579 0.027634 0.002439
2457748.321697 0.000017 0.182160 0.028218 0.002586
2457748.321714 0.000017 0.185741 0.027982 0.002918
